2000 9459
1925 1572 -29
1572 1760 6223
1760 1594 -2954
1594 1106 -3731
1106 812 -137
812 865 -5192
865 1544 -6173
1544 1588 -7512
1588 1129 7289
1129 1459 -903
1459 685 7445
685 1937 -4196
1937 1394 -1725
1394 1230 3020
1230 1303 -4633
1303 1033 -189
1033 986 4883
986 1721 -3286
1721 898 -6463
898 1900 -8936
1900 520 8364
520 386 1595
386 197 -9894
197 1245 -6330
1245 1681 -7367
1681 791 2509
791 7 -7141
7 797 -7200
797 1702 -237
1702 808 5796
808 1759 -5755
1759 1911 -6925
1911 1004 837
1004 165 -239
165 1390 -7850
1390 1031 -1351
1031 589 -9363
589 1343 -5306
1343 1528 2632
1528 226 2031
226 1780 -5562
1780 1817 -631
1817 1326 -3558
1326 969 -4311
969 1153 -6779
1153 1383 3943
1383 1317 -8749
1317 1829 1157
1829 397 -2272
397 439 1899
439 470 2020
470 1018 1565
1018 1844 4917
1844 265 -4145
265 191 2349
191 1609 -3391
1609 1088 6762
1088 452 -6894
452 57 -6749
57 1001 -8604
1001 901 -3503
901 1140 -6870
1140 276 4497
276 1917 3286
1917 1784 -8817
1784 580 -7076
580 649 -6884
649 150 -7374
150 1262 9692
1262 1150 -8406
1150 480 2060
480 1774 1944
1774 1547 365
1547 225 -2964
225 1626 6535
1626 1973 126
1973 1617 9745
1617 1524 418
1524 1724 -2080
1724 345 -3869
345 207 -8263
207 29 -4247
29 139 -1360
139 524 -4604
524 1404 2268
1404 1334 -788
1334 678 -5020
678 1871 -814
1871 399 -5959
399 975 7613
975 539 8440
539 1704 -764
1704 1248 8446
1248 1311 4740
1311 476 1537
476 631 -4023
631 1235 -8920
1235 383 -6313
383 737 2513
737 454 832
454 1569 -9908
1569 1997 8971
1997 1046 9911
1046 214 -9588
214 87 -8522
87 1987 -7862
1987 1032 -6971
1032 1789 7554
1789 774 -1424
774 1358 -9851
1358 1227 -6154
1227 1474 -8027
1474 130 2310
130 1491 -8660
1491 1532 -3761
1532 1608 -1164
1608 53 -8537
53 873 -9893
873 1613 -2971
1613 1873 9729
1873 45 7054
45 1961 9239
1961 1500 -6848
1500 772 7558
772 179 7937
179 1161 762
1161 872 -6849
872 244 -620
244 1605 -1510
1605 145 -5333
145 637 -388
637 1465 428
1465 1492 -8059
1492 143 -1454
143 1596 -783
1596 1538 -5167
1538 1830 1001
1830 947 -3414
947 552 4539
552 1536 317
1536 1073 -8054
1073 1579 -4296
1579 301 -5571
301 21 -3789
21 1232 -1106
1232 946 -6405
946 368 2664
368 1417 -9003
1417 1420 -9409
1420 1752 -924
1752 1670 7226
1670 1733 -5289
1733 1985 -2031
1985 622 -8632
622 1880 2661
1880 626 -8493
626 1554 1572
1554 1914 2355
1914 1002 -4878
1002 1909 -3521
1909 1169 -9045
1169 1247 5887
1247 502 837
502 1231 5244
1231 1777 -6994
1777 356 5830
356 1507 -61
1507 1903 -8176
1903 1473 -7186
1473 564 -1995
564 1612 -4239
1612 1938 823
1938 28 -9177
28 1011 4065
1011 1293 -2466
1293 1669 1749
1669 475 -102
475 951 -2370
951 634 -924
634 1621 2127
1621 1776 -6292
1776 670 1070
670 1083 -6005
1083 1620 8122
1620 683 4073
683 405 -2441
405 993 -7217
993 1071 -6476
1071 790 -2547
790 1214 -6600
1214 305 1859
305 417 -6062
417 908 -8860
908 1166 2012
1166 115 -2379
115 1953 3641
1953 1340 3632
1340 1912 -8176
1912 1787 660
1787 1738 -5550
1738 1740 -4084
1740 1947 -2414
1947 754 -3600
754 102 4311
102 750 -2321
750 1107 -5685
1107 290 6880
290 1699 -3757
1699 568 -9454
568 1919 -9569
1919 602 -5590
602 1906 -2998
1906 447 3605
447 1657 -4095
1657 1862 -2849
1862 323 -5133
323 1705 -6689
1705 600 -9524
600 1093 5412
1093 876 1647
876 712 6885
712 36 2640
36 1433 -2536
1433 1183 405
1183 1273 -403
1273 1283 2346
1283 1309 1939
1309 1522 2348
1522 216 4596
216 1111 -3145
1111 570 -2036
570 181 4989
181 742 6124
742 1119 5002
1119 1964 7774
1964 427 -1145
427 35 -1815
35 1630 -6212
1630 674 -5812
674 780 -3435
780 1255 1182
1255 748 3619
748 1685 1986
1685 1056 -6770
1056 1933 -2652
1933 1837 -1113
1837 1151 -8258
1151 46 1835
46 756 443
756 535 -4272
535 854 2990
854 438 3982
438 1138 8212
1138 1946 8772
1946 554 -9796
554 1218 -4560
1218 650 -3538
650 1766 3600
1766 1861 -921
1861 1123 -4613
1123 970 -9057
970 794 -8796
794 1085 -172
1085 1208 2170
1208 963 2678
963 1411 -3740
1411 107 -6555
107 1297 -1873
1297 1493 -7713
1493 510 -9156
510 1791 2569
1791 1698 -3965
1698 136 -5498
136 1508 -1003
1508 574 -8171
574 1666 -7677
1666 128 -4801
128 1401 6341
1401 881 -8560
881 603 -7640
603 1851 -9115
1851 653 5259
653 205 1269
205 8 -233
8 1148 -4254
1148 769 4283
769 1199 -9196
1199 159 -6645
159 543 5295
543 1593 -7337
1593 545 -6822
545 206 -4848
206 646 -6308
646 2000 4479
1157 732 -8070
732 1224 -5245
1224 365 -5784
365 645 -4757
645 694 6652
694 217 1197
217 247 -7400
247 175 -4590
175 1335 5928
1335 664 1321
664 1083 9931
1083 543 -1407
543 1750 -7236
1750 1857 8486
1857 1828 -346
1828 582 -8191
582 1956 -8912
1956 1415 9779
1415 894 7081
894 1009 4252
1009 6 -9551
6 800 -1869
800 1756 5049
1756 468 -6187
468 719 -7956
719 837 -3340
837 1876 -4606
1876 913 -8170
913 1760 2158
1760 1219 -9091
1219 611 -8547
611 1791 -9238
1791 213 -8662
213 958 -9210
958 1478 -497
1478 623 2252
623 1049 -9958
1049 1540 -404
1540 1485 8370
1485 450 895
450 1186 -4311
1186 711 -9371
711 1079 6008
1079 1414 -2208
1414 1032 1841
1032 590 4528
590 386 -8628
386 964 -6343
964 632 -2783
632 1181 -6607
1181 449 4252
449 930 -8264
930 421 193
421 1468 1372
1468 454 -1580
454 709 -2657
709 1451 6200
1451 1910 -1104
1910 1713 1580
1713 1410 1692
1410 248 -4978
248 1690 -4058
1690 1769 4518
1769 1727 -3172
1727 1331 9422
1331 1943 3018
1943 1077 -9840
1077 463 7452
463 1801 -4498
1801 1417 -279
1417 845 -6543
845 1477 -3360
1477 215 -8878
215 1906 -6421
1906 1708 5345
1708 1694 -5369
1694 1692 5101
1692 928 -6684
928 1826 -4871
1826 137 -5889
137 55 -2166
55 1296 8165
1296 1615 2382
1615 881 5813
881 1396 43
1396 646 792
646 765 -9000
765 1385 1712
1385 259 1999
259 1786 -9044
1786 595 6360
595 812 -9313
812 840 1465
840 1193 -5907
1193 580 -7623
580 280 -2673
280 1870 2223
1870 1046 2584
1046 298 -747
298 1663 -1855
1663 22 -6848
22 1066 -6131
1066 1616 4699
1616 141 2012
141 179 -3223
179 641 4710
641 1534 -240
1534 1298 3551
1298 497 3578
497 1980 -1753
1980 1660 -3851
1660 1788 -8774
1788 278 -5804
278 1537 -7017
1537 1795 7463
1795 1593 -7139
1593 925 -8170
925 1287 -8146
1287 1344 4588
1344 257 -912
257 538 -1639
538 1582 2575
1582 1265 1932
1265 1975 -219
1975 942 5080
942 857 -616
857 42 -2242
42 1234 6731
1234 1923 8980
1923 1517 3351
1517 1088 -3226
1088 686 -219
686 1998 -9001
1998 1805 -1024
1805 226 5019
226 1626 1979
1626 799 -1289
799 660 -7652
660 1426 -9235
1426 192 6510
192 165 -2114
165 1266 132
1266 1432 198
1432 305 -4111
305 1087 1831
1087 1816 526
1816 397 720
397 983 1239
983 1882 -3029
1882 599 199
599 1743 -9544
1743 668 7240
668 836 -4290
836 1641 -4862
1641 567 6354
567 1456 -840
1456 573 9043
573 1282 -7824
1282 214 2238
214 1099 5113
1099 1387 -4025
1387 346 -8720
346 1917 9641
1917 447 5327
447 1695 2172
1695 1532 -8919
1532 957 -2122
957 1309 -5660
1309 185 -1052
185 1630 310
1630 790 -8738
790 1438 9150
1438 1779 6530
1779 802 4417
802 111 822
111 423 -2642
423 1949 6699
1949 697 -1037
697 304 7537
304 295 -2549
295 891 306
891 1781 3338
1781 692 -8507
692 1352 3998
1352 1406 -2331
1406 1717 428
1717 656 -7086
656 1678 9918
1678 254 1650
254 1515 -4228
1515 126 -3136
126 922 -7393
922 197 -7314
197 1185 -4949
1185 1056 8936
1056 1658 -1337
1658 724 -7849
724 1277 1936
1277 771 -5482
771 283 2497
283 475 1016
475 773 -1029
773 31 2157
31 1257 6326
1257 703 365
703 823 6726
823 1799 -2356
1799 1101 -584
1101 838 -5432
838 504 -9747
504 1462 -2544
1462 708 -4480
708 804 723
804 155 -3808
155 9 -1638
9 650 -7205
650 577 7671
577 1204 -5354
1204 1313 -8174
1313 767 673
767 1611 9085
1611 525 -188
525 240 9836
240 1158 7719
1158 1978 -9902
1978 786 -2865
786 931 -4566
931 1274 -1579
1274 1189 -8464
1189 1336 2398
1336 1507 -2206
1507 160 -2855
160 821 -2821
821 1303 6964
1303 1682 -2558
1682 740 2109
740 54 2601
54 824 -5444
824 1964 -3631
1964 1090 4215
1090 1284 -58
1284 128 -9851
128 1728 2487
1728 1652 -6848
1652 39 7766
39 527 -8912
527 1552 -4960
1552 328 2664
328 1812 -420
1812 555 -6680
555 1803 -8068
1803 1612 -9048
1612 1889 -2885
1889 705 2418
705 1934 -1173
1934 488 -3753
488 1831 -6533
1831 1144 1028
1144 1976 -392
1976 794 -5855
794 1613 -3953
1613 1455 731
1455 1080 5571
1080 268 -7116
268 279 1204
279 453 -8824
453 374 -893
374 1075 9789
1075 200 -132
200 239 43
239 1182 -9524
1182 388 -493
388 1783 7756
1783 250 -2878
250 1761 -1203
1761 827 2802
827 1326 -3901
1326 122 -2237
122 1676 -6723
1676 851 2699
851 835 -5700
835 1002 5769
1002 653 -9928
653 402 -4966
402 526 2165
526 909 -4724
909 1622 -6876
1622 1962 9593
1962 58 -8751
58 36 -1516
36 177 -3911
177 772 -9869
772 1094 -709
1094 416 -4626
416 1539 9024
1539 102 6074
102 1731 -4404
1731 1824 -2176
1824 1842 538
1842 1424 -899
1424 1677 -7153
1677 1602 -1734
1602 1370 -6011
1370 945 -6892
945 1508 2755
1508 1773 1741
1773 1045 6715
1045 1972 7838
1972 1343 5505
1343 588 -7711
588 1869 -3557
1869 1921 2062
1921 1271 -4066
1271 473 4033
473 205 -5524
205 326 -9119
326 1006 243
1006 1353 -6982
1353 1569 -2977
1569 393 4755
393 1764 6172
1764 1958 581
1958 1995 3669
1995 269 7123
269 1844 -5539
1844 1565 -3360
1565 1925 -7359
1925 425 4212
425 884 -1173
884 713 -9693
713 1813 -2418
1813 1268 -3771
1268 1122 -7126
1122 923 -9359
923 1332 -5756
1332 196 -1565
196 1878 5651
1878 444 -8242
444 975 1799
975 437 -6388
437 184 -4647
184 1670 -8015
1670 1762 2913
1762 1745 -6184
1745 1570 -9908
1570 1974 6714
1974 329 -9694
329 494 -1564
494 339 5245
339 591 453
591 561 901
561 1574 -8433
1574 8 -3069
8 1808 -4417
1808 156 -3628
156 1518 -4919
1518 418 -7363
418 1300 -7752
1300 336 1454
336 20 -5144
20 820 -3591
820 1134 9658
1134 357 -9752
357 1968 -5124
1968 1113 9173
1113 1152 1530
1152 1536 -2574
1536 1554 1734
1554 841 5892
841 1904 -7444
1904 649 -1764
649 1187 1925
1187 1758 -4333
1758 780 -5029
780 921 4376
921 1533 -7215
1533 139 9420
139 946 665
946 472 -7583
472 1128 1323
1128 384 3419
384 1349 -4044
1349 1667 -4323
1667 1849 -76
1849 647 -9041
647 1587 -3381
1587 1664 6847
1664 933 413
933 1916 -9981
1916 446 1791
446 1473 6576
1473 1965 -8833
1965 1458 9822
1458 607 -5907
607 1588 2703
1588 935 -5876
935 207 -2217
207 505 -70
505 1156 -810
1156 1986 -3450
1986 615 -5571
615 1105 -6064
1105 666 -7329
666 1948 -3441
1948 1107 8823
1107 562 7849
562 1591 5831
1591 1973 -2304
1973 438 4231
438 1938 6537
1938 1987 -7406
1987 57 -2082
57 1931 -1100
1931 677 -6383
677 451 5583
451 1942 -1910
1942 350 -4504
350 199 -464
199 1578 -9795
1578 950 -1257
950 487 2391
487 746 7805
746 1702 6894
1702 1161 -863
1161 171 -3487
171 1316 8387
1316 209 1579
209 1276 -6659
1276 687 -7366
687 176 -516
176 1953 -424
1953 1076 -6901
1076 1659 -1816
1659 1777 -9439
1777 873 -1318
873 846 -2253
846 1549 9548
1549 1231 3552
1231 228 -7178
228 1768 -5425
1768 434 -8123
434 726 -6768
726 763 -5989
763 412 -9723
412 1044 -4591
1044 69 -607
69 766 8163
766 904 -5607
904 707 2678
707 256 -6025
256 530 -8746
530 1689 -5088
1689 174 -3808
174 242 -8071
242 1926 -5392
1926 113 -2409
113 358 972
358 897 -1660
897 98 -2332
98 1971 -4427
1971 1317 -7228
1317 715 -8762
715 495 -6367
495 1757 -9410
1757 1679 -8885
1679 66 7048
66 1898 -5996
1898 1463 -5062
1463 4 -9540
4 187 -2037
187 1243 -3026
1243 789 2277
789 1327 -8786
1327 40 -9322
40 1373 7847
1373 1655 2440
1655 550 -5445
550 1928 9422
1928 452 1506
452 1879 2760
1879 1017 -2783
1017 71 -2168
71 716 -6573
716 348 -9794
348 288 -9784
288 540 -1253
540 1821 7999
1821 523 5415
523 1330 -9115
1330 878 -9222
878 163 -8541
163 549 7549
549 99 -4866
99 1460 -1888
1460 735 2488
735 134 4901
134 202 -2385
202 1608 -5428
1608 311 6069
311 1322 1258
1322 474 -3475
474 750 6064
750 1355 -2315
1355 1632 -7510
1632 566 -8471
566 373 2596
373 1684 -8869
1684 1648 2127
1648 1711 -4169
1711 1734 -1056
1734 1359 -8525
1359 1399 -2815
1399 430 -5744
430 432 -9974
432 924 2619
924 1601 667
1601 1249 1141
1249 1225 -8051
1225 977 354
977 292 -7365
292 959 981
959 271 -6453
271 1811 -5169
1811 1442 -9251
1442 1927 -3760
1927 1597 5971
1597 1621 -4955
1621 1132 -6326
1132 689 1884
689 309 -1898
309 110 -762
110 1645 -2643
1645 1236 -9400
1236 1701 5783
1701 796 438
796 606 806
606 1486 -5312
1486 1614 8194
1614 826 8897
826 1556 -957
1556 521 -1680
521 1721 6143
1721 266 8319
266 1368 -9972
1368 1922 3212
1922 1338 8806
1338 1011 -5578
1011 868 -6755
868 586 -304
586 145 -1836
145 764 3809
764 1815 -3431
1815 508 3651
508 1729 -4481
1729 733 -5103
733 88 -4131
88 1735 -9503
1735 683 -217
683 1738 -943
1738 92 -1549
92 1319 5786
1319 1619 -7442
1619 1023 -5202
1023 30 2025
30 422 661
422 1447 6921
1447 576 5718
576 236 -959
236 1369 217
1369 1020 -6761
1020 1084 -7968
1084 635 -7894
635 440 -1011
440 109 1073
109 594 -8243
594 37 943
37 1875 -4995
1875 571 2371
571 1558 -4179
1558 1720 4110
1720 85 5568
85 420 -9637
420 183 -1723
183 628 139
628 915 3865
915 1719 1055
1719 1063 -9841
1063 1117 -2714
1117 754 -8101
754 969 -5309
969 431 4515
431 751 2538
751 564 -9008
564 1724 -2277
1724 1261 -9035
1261 172 1576
172 1557 1499
1557 1963 -3314
1963 1560 5631
1560 93 8452
93 610 1917
610 1081 4524
1081 1886 -576
1886 1035 3917
1035 1732 -5611
1732 1033 -1567
1033 1751 357
1751 849 723
849 929 3755
929 1085 -7286
1085 1026 3495
1026 1896 -8588
1896 603 -7505
603 1217 -2777
1217 1542 9749
1542 1386 -904
1386 1116 9789
1116 1179 -6158
1179 769 1587
769 1374 -8642
1374 1286 -2140
1286 1527 -9520
1527 810 -6973
810 132 -6858
132 1371 7911
1371 510 -3899
510 1520 -4348
1520 1466 6000
1466 1149 -1436
1149 1700 -5843
1700 1547 56
1547 602 -7947
602 1289 7859
1289 1342 4328
1342 241 1354
241 1475 -8171
1475 1902 -8271
1902 822 -9675
822 1218 463
1218 364 -5312
364 1038 -9378
1038 1673 -4382
1673 169 3820
169 1950 2521
1950 478 -2365
478 1162 6531
1162 120 -8007
120 1895 2024
1895 1096 -1672
1096 319 5825
319 1893 -3995
1893 1504 -1873
1504 875 -7387
875 1333 4341
1333 1697 6746
1697 1644 -2465
1644 1629 -9848
1629 1062 -1546
1062 801 -4606
801 539 -5493
539 91 -4810
91 1628 -5874
1628 681 -3351
681 618 -3235
618 441 9317
441 1453 1492
1453 1589 -7739
1589 1693 -3128
1693 742 -9431
742 1036 -8202
1036 1510 -2732
1510 1754 -705
1754 1102 -35
1102 907 660
907 1291 7333
1291 1833 8484
1833 1010 -7803
1010 853 -3755
853 514 -7910
514 1143 -4126
1143 854 658
854 366 -2796
366 1329 -6229
1329 238 -7617
238 992 -8954
992 1202 5339
1202 844 -4401
844 27 -4179
27 1929 5592
1929 436 -5133
436 409 -2505
409 1871 2752
1871 898 -5702
898 1301 4955
1301 1994 -5317
1994 1197 -8731
1197 323 -935
323 471 343
471 129 1817
129 1827 9296
1827 1169 -4411
1169 658 -8533
658 1864 3739
1864 144 -1706
144 1295 -9582
1295 1199 7368
1199 1398 1497
1398 1899 2333
1899 570 -9187
570 643 1733
643 1625 -4034
1625 1194 2128
1194 762 3923
762 934 9202
934 1419 8335
1419 972 5368
972 731 -5137
731 916 -7287
916 1796 2826
1796 1146 8167
1146 1932 -9150
1932 520 -9081
520 125 2347
125 1866 1143
1866 1546 -3304
1546 1474 -9286
1474 361 1205
361 531 -4621
531 1170 -8616
1170 428 -998
428 498 -1681
498 981 1332
981 353 3821
353 1780 892
1780 1635 -6612
1635 1961 6574
1961 993 2115
993 652 7365
652 1068 3472
1068 1996 780
1996 486 467
486 1516 4700
1516 1183 -976
1183 1680 -6599
1680 589 -3229
589 81 -3164
81 1378 8377
1378 460 -8000
460 1448 1959
1448 1584 -2424
1584 1581 -2253
1581 327 -6889
327 706 -3187
706 485 5976
485 557 -1657
557 680 -1768
680 1638 -9992
1638 457 -5421
457 1894 -1729
1894 15 -5488
15 1255 2058
1255 344 2149
344 231 -1938
231 17 -3877
17 389 -9816
389 818 9043
818 284 -1424
284 866 -6448
866 1383 -7143
1383 1804 7764
1804 100 -5422
100 72 8056
72 1538 495
1538 863 -4670
863 1233 1045
1233 1269 -4859
1269 1281 3817
1281 712 -3855
712 1992 6735
1992 1909 -5279
1909 1683 -8488
1683 743 -6016
743 963 -9773
963 1340 -5211
1340 1147 -7968
1147 1631 -5106
1631 1480 -1966
1480 168 2859
168 1703 -9183
1703 193 2671
193 1259 -7678
1259 941 8613
941 148 -2697
148 948 -8353
948 673 -9570
673 1380 -2897
1380 467 -5281
467 1339 -3243
1339 1246 -6098
1246 426 -222
426 282 -1444
282 1073 -3300
1073 291 -1400
291 285 -693
285 670 -4648
670 558 -9858
558 1997 -3177
1997 791 92
791 1856 -3282
1856 1461 -8574
1461 625 -6821
625 1288 -5886
1288 492 -1112
492 391 2328
391 1273 -2095
1273 759 -8137
759 1726 -9596
1726 1501 -8142
1501 1698 5365
1698 806 -5224
806 609 -3011
609 64 213
64 887 -2427
887 1047 8761
1047 1483 -9625
1483 1604 6992
1604 833 -1656
833 476 -6921
476 1853 9818
1853 1206 2285
1206 67 -7186
67 1819 -6898
1819 417 7251
417 1528 -3898
1528 614 -2055
614 747 -1107
747 956 151
956 1481 -4167
1481 877 7229
877 403 -633
403 302 -2438
302 710 766
710 1130 -60
1130 333 5515
333 704 6272
704 940 -1287
940 264 -2730
264 565 -5866
565 1855 -9279
1855 244 -6228
244 79 -489
79 597 -9817
597 97 -2958
97 341 2607
341 522 3248
522 287 6099
287 678 8801
678 1793 4866
1793 367 5042
367 951 379
951 1771 225
1771 1674 8513
1674 1883 -5159
1883 1347 -261
1347 394 -440
394 600 -3847
600 1863 -2514
1863 1365 388
1365 1069 -3179
1069 675 -3493
675 1765 911
1765 860 -3092
860 135 8245
135 1092 -9490
1092 1060 5107
1060 303 -6524
303 1058 6503
1058 638 5578
638 1039 -7416
1039 218 -8534
218 847 4351
847 381 -8669
381 1594 3808
1594 960 -7200
960 1306 -8151
1306 338 9890
338 114 -9812
114 1100 -2627
1100 220 -2225
220 1323 1274
1323 1348 -5465
1348 775 -989
775 1951 1340
1951 1511 8505
1511 29 1750
29 1364 5969
1364 1636 6529
1636 1280 830
1280 317 -8210
317 253 -647
253 445 -2057
445 1320 906
1320 1389 -7402
1389 149 9492
149 1509 1095
1509 1030 8026
1030 1688 -5233
1688 470 6229
470 115 -7993
115 1559 1076
1559 777 -5806
777 752 -677
752 262 -6906
262 224 1791
224 1405 -1480
1405 741 -2741
741 11 -7063
11 325 6744
325 1022 -224
1022 1792 -610
1792 395 2295
395 721 -5053
721 1061 9452
1061 756 -1801
756 1914 914
1914 1603 7198
1603 276 1389
276 1242 -9097
1242 73 6247
73 1851 -3172
1851 785 -415
785 221 -4972
221 1790 2920
1790 516 -3119
516 442 -9671
442 1070 -505
1070 1940 -4521
1940 865 -5527
865 260 -832
260 334 -6010
334 1531 5862
1531 937 9694
937 918 7449
918 874 -6766
874 1304 253
1304 1848 5130
1848 579 8072
579 433 177
433 905 -8580
905 1382 -4743
1382 1696 1172
1696 1639 -5442
1639 1428 -9439
1428 596 -3293
596 953 -5109
953 1744 1919
1744 407 6284
407 52 6936
52 1250 454
1250 1888 -7977
1888 82 -7230
82 1590 -4292
1590 89 -3473
89 938 8638
938 458 -5425
458 624 758
624 876 -2847
876 967 -3410
967 1192 -6034
1192 294 -732
294 49 -7282
49 140 -3809
140 693 -2034
693 1704 -1135
1704 1596 -3449
1596 829 -5675
829 1457 3405
1457 1384 -4887
1384 1178 -649
1178 343 1848
343 1600 -9240
1600 1903 -5076
1903 173 9616
173 191 -1883
191 1685 -2185
1685 1135 98
1135 592 107
592 33 -477
33 828 8211
828 1290 -5298
1290 730 -4886
730 1097 6872
1097 477 8889
477 778 6214
778 90 2433
90 1125 5085
1125 814 8083
814 727 -4798
727 1439 7732
1439 1482 -5649
1482 1919 -6603
1919 852 -7150
852 861 -7710
861 5 8712
5 1184 1637
1184 1999 661
1999 920 -989
920 1610 2094
1610 1392 -3906
1392 330 -697
330 465 -3827
465 313 4553
313 362 -7689
362 584 9882
584 725 893
725 1294 -9093
1294 1138 -3040
1138 1579 -7543
1579 507 -8715
507 1586 -6581
1586 655 -2964
655 352 7657
352 882 -1312
882 265 -6942
265 1376 -1098
1376 1605 -3583
1605 515 -7650
515 1766 -8742
1766 1136 -1795
1136 1739 -6948
1739 1825 -8260
1825 108 8116
108 1133 -655
1133 138 -548
138 48 -6621
48 1191 3881
1191 654 4243
654 1106 -8207
1106 1736 -5419
1736 1166 -2205
1166 1297 600
1297 208 -6486
208 315 -6253
315 206 -7443
206 604 -4689
604 166 -3861
166 1315 -8670
1315 648 6600
648 1358 -6525
1358 636 9376
636 1216 4303
1216 1668 -8609
1668 1310 -4542
1310 1535 2064
1535 698 1201
698 359 -675
359 24 8607
24 1580 -4586
1580 1752 -50
1752 1715 -3970
1715 674 -9643
674 1121 -8212
1121 466 -7839
466 1733 4355
1733 642 -6643
642 1718 -1207
1718 249 -518
249 201 -3990
201 1402 9346
1402 503 -6387
503 127 166
127 1710 -6178
1710 1885 707
1885 1140 1818
1140 77 9744
77 1013 1034
1013 886 -1415
886 1441 -7354
1441 994 3336
994 699 -1068
699 35 -3959
35 511 238
511 684 -8029
684 383 1512
383 1420 9596
1420 816 -2868
816 151 -2940
151 1465 1713
1465 1524 -227
1524 1437 -4980
1437 1545 -5862
1545 1981 6416
1981 1567 -4925
1567 70 6300
70 1843 -9175
1843 952 2374
952 524 -3216
524 1251 9922
1251 1859 -7283
1859 896 8628
896 469 7320
469 999 4883
999 1422 9372
1422 1446 933
1446 1748 8934
1748 1165 -5152
1165 987 -1236
987 748 -86
748 119 -1156
119 776 -9773
776 1847 -138
1847 669 -5529
669 1845 -5158
1845 1429 -4549
1429 633 -8743
633 1425 2764
1425 848 -383
848 1772 -8827
1772 513 8449
513 1599 1863
1599 659 2904
659 1562 -852
1562 158 2441
158 1247 -3049
1247 1244 9710
1244 729 3346
729 1858 -8194
1858 640 8772
640 363 -4127
363 892 -5393
892 1503 -2330
1503 1820 8941
1820 351 6431
351 949 1768
949 1519 194
1519 834 -1118
834 976 -693
976 320 -8508
320 1838 -432
1838 74 -4428
74 1900 -7614
1900 3 -2884
3 1484 -2828
1484 583 -9079
583 995 -3970
995 63 6449
63 1945 8823
1945 601 -9420
601 14 9114
14 1506 -7326
1506 101 -1904
101 252 -5755
252 832 -4456
832 1067 -5571
1067 392 7619
392 1502 -1379
1502 901 -4960
901 1983 -138
1983 1941 -1977
1941 1421 1285
1421 1328 2217
1328 843 8407
843 850 3085
850 1763 6143
1763 1048 61
1048 1606 5079
1606 1497 -7139
1497 273 -3140
273 1021 -5416
1021 53 -8339
53 1159 611
1159 544 -1936
544 435 6161
435 1041 6182
1041 204 -694
204 1043 -6717
1043 1592 28
1592 1228 -7082
1228 274 8263
274 95 -4855
95 105 1263
105 390 299
390 396 2042
396 1709 -1068
1709 1381 5668
1381 1776 -5944
1776 65 3825
65 59 -1143
59 1390 -8577
1390 190 -2575
190 1053 173
1053 792 -2288
792 1074 -7696
1074 978 674
978 1055 -5368
1055 2 -1360
2 1403 1179
1403 691 261
691 1379 -8009
1379 493 -6949
493 535 -970
535 411 -3708
411 1802 -5491
1802 1029 4965
1029 1059 -526
1059 1254 -5061
1254 1469 -3615
1469 1555 -7845
1555 1324 3230
1324 1142 -4430
1142 1174 -9903
1174 314 -4142
314 616 -8408
616 1669 6282
1669 1488 -3130
1488 1798 -3939
1798 619 8293
619 753 -6059
753 399 -5095
399 1004 -5693
1004 1924 -2892
1924 998 -4981
998 1237 7799
1237 61 1455
61 211 2430
211 7 -3750
7 1865 449
1865 533 8522
533 1725 6176
1725 194 -9827
194 1025 -8329
1025 1730 2311
1730 1491 108
1491 879 7344
879 548 9111
548 1913 4765
1913 1784 -3251
1784 895 -8925
895 1180 -928
1180 749 -1798
749 1576 -3702
1576 1529 1678
1529 1095 -8229
1095 1238 -9738
1238 1372 -8179
1372 1109 -8668
1109 1119 -1988
1119 461 -8634
461 1108 -5597
1108 1911 2091
1911 1171 -5594
1171 1203 -9166
1203 569 2694
569 375 -9269
375 1226 5453
1226 277 -9559
277 657 -2374
657 1982 -6236
1982 1400 -5472
1400 542 -7372
542 1471 -1738
1471 1057 -4923
1057 131 4838
131 1691 -5976
1691 1220 -444
1220 970 -4966
970 345 -1881
345 1176 7935
1176 997 7530
997 1749 6918
1749 1356 4111
1356 688 7689
688 885 -1367
885 889 -5999
889 842 7663
842 552 8959
552 272 -5051
272 736 -4732
736 980 -4091
980 644 -3815
644 890 3718
890 1015 9235
1015 807 -5507
807 1093 3520
1093 1714 -8865
1714 813 -8871
813 1794 3767
1794 1137 -7962
1137 1050 6126
1050 167 -1589
167 143 -8373
143 1230 -8523
1230 1620 -8701
1620 1651 -123
1651 258 -2261
258 1123 -9594
1123 275 -6620
275 87 -3862
87 1846 -9528
1846 1494 1395
1494 1867 -6288
1867 464 6667
464 856 -3977
856 1153 2479
1153 1681 -7165
1681 1275 -3675
1275 45 1844
45 1150 7924
1150 1151 4633
1151 1272 -4689
1272 961 7080
961 1229 -3620
1229 1643 -9770
1643 1836 -108
1836 372 -4664
372 198 -8876
198 1208 1574
1208 1499 -3649
1499 286 -6082
286 585 2606
585 1357 3200
1357 459 -7436
459 587 -2100
587 159 -5193
159 16 -1264
16 761 1351
761 347 -8370
347 385 -2423
385 484 8021
484 883 -4313
883 613 -7969
613 906 -5951
906 500 2312
500 43 4698
43 1051 -129
1051 44 -2733
44 968 8543
968 406 -6545
406 1366 9779
1366 121 -2116
121 1007 2417
1007 512 -6672
512 1091 -4179
1091 1671 -5511
1671 1818 -8869
1818 261 6839
261 216 8494
216 182 -74
182 354 1666
354 869 -3294
