1500 10000
464 527 367
204 264 -9134
227 683 -1189
882 1353 4925
1344 1398 7767
185 448 -4888
1023 966 -8166
268 546 2733
918 1216 -6264
1296 1477 -75
826 1477 -6194
1343 927 -7719
674 287 5737
99 198 -2287
310 326 8566
363 448 1573
85 91 -5078
594 669 8015
1487 803 -4482
250 401 7617
314 48 -112
677 424 1245
156 652 -6616
799 1440 173
1163 1038 -9582
1095 1488 2448
862 827 3952
133 343 5508
1029 1411 -8759
144 396 -4951
345 17 -4173
1398 1027 -9859
1358 1255 5777
374 704 4600
992 1151 8180
725 68 4597
1345 1412 -116
294 8 2532
295 676 -5504
677 711 7151
890 995 5616
1076 957 9907
550 310 6332
1207 1389 7584
1300 899 4964
502 523 1162
563 68 -2945
1106 1488 -9068
1491 1321 -6387
423 260 7868
850 1021 5604
959 1113 1236
194 25 4690
1461 825 2470
1343 1316 230
850 852 5286
1154 1106 -7489
710 244 2046
1341 1187 2253
1061 794 -3621
1088 1255 -3663
1442 1172 -7951
965 1225 9809
1278 1042 -1932
134 28 4115
307 164 -9936
359 643 1599
1292 1481 7906
306 360 -3761
789 939 9556
395 37 643
955 792 1200
946 828 9291
407 645 3612
375 408 -1975
129 720 -5235
931 1421 -205
420 125 8707
236 673 -3354
145 586 -9333
870 1052 7967
1279 1433 8438
1250 1185 -5025
1500 804 -24
62 327 1464
329 99 -2717
730 492 -9206
64 400 6516
945 1307 -864
14 645 4352
980 1109 4957
1281 1271 -9386
805 1276 -5229
331 601 -2870
1002 1033 5127
624 458 -7147
723 6 851
1029 770 5232
197 252 9540
47 405 -2181
1032 1024 -7701
68 493 4151
1317 1270 -9256
438 479 -2148
517 124 -9770
1065 1166 -988
670 617 -644
823 1235 -3205
873 886 5699
505 7 8316
824 1363 7810
1319 1180 -6254
1403 941 3453
437 315 7693
57 139 -5899
834 1040 6807
473 736 5679
181 746 -6347
561 401 5549
777 1273 -3169
1467 1049 -4241
783 1069 7337
148 191 2533
503 340 -8820
1487 1256 2013
461 436 -1741
451 159 2251
273 465 7468
308 596 1454
1317 898 8068
876 1076 2470
1202 1405 -2692
331 187 3536
282 421 -5713
805 1347 5268
1466 961 -9926
535 540 -6096
326 149 -5927
304 532 794
753 1499 -3359
184 578 -1855
656 420 7958
70 607 -8988
965 1461 -6863
272 397 5539
422 535 3603
1388 1231 -6548
176 383 4696
1236 1036 -7197
920 769 -451
830 1013 4960
829 911 9203
651 491 7850
1042 1392 8968
715 277 5450
692 314 1048
690 230 -6469
983 928 3406
56 76 1650
313 3 -5122
569 457 -8609
694 427 -3457
514 459 -9143
1470 795 9340
259 632 5415
582 227 7935
354 238 4684
376 427 -9165
432 735 5780
714 469 6766
1147 1250 -7193
1129 825 -2728
918 1029 -7398
774 867 -4399
219 626 6724
672 366 1810
659 327 -306
761 1217 -5865
363 305 3495
737 399 -3388
1406 1011 -1695
944 1170 2939
32 50 9498
1056 1252 -3404
930 1292 877
1066 1491 7214
800 963 4176
60 508 3185
1220 979 4795
297 80 540
1310 753 3792
833 1011 8055
939 1246 -3868
937 1483 8626
981 998 5172
1315 890 -3117
622 644 -6594
117 161 -6941
708 163 9460
255 67 -6895
1138 867 -8674
256 505 -4943
566 116 5865
917 778 1658
1384 1273 4540
759 849 -784
1265 1391 -4587
1276 1337 -7268
494 140 -8612
227 741 -2740
352 707 -5302
731 402 5525
790 1192 -2346
153 701 -8209
411 481 -371
797 1238 -8018
985 1358 310
1131 1245 44
22 346 9182
570 236 561
1386 1038 -8729
554 394 -2372
1209 1412 9147
1170 929 -35
848 873 1146
71 193 2284
1146 788 -4118
1198 1004 2907
1229 754 2980
289 476 -2368
360 344 65
1193 1070 9851
586 345 -3988
726 132 -3082
432 476 -9566
578 673 -7235
638 342 9425
512 619 6771
952 1373 -2451
617 312 -1126
1461 1494 6089
597 481 -9055
973 1284 -2468
1370 1206 -5598
1445 1364 6318
1450 1113 -5924
1210 779 -4175
141 556 8331
997 849 -8384
12 528 5427
999 1020 -9067
435 314 -3857
992 940 8432
903 1370 2641
1245 1273 -1819
1411 947 3579
480 244 -8100
622 184 -4512
1378 925 -6543
834 1202 -9620
1134 1496 9603
998 1424 9621
805 751 -3032
276 126 -5958
1208 826 5307
900 1479 -9685
1113 1176 -3014
575 574 -6435
1486 1022 2727
683 429 6234
774 1293 -6400
1032 1481 -6798
1490 798 9266
1397 1066 -6841
345 130 2465
117 626 6213
177 560 -234
983 1159 -2239
925 912 -1447
1423 1147 -1393
398 672 267
985 1469 1331
1102 1081 -99
868 804 -7099
1347 1217 -8257
496 263 3546
664 306 -8635
896 752 -8135
15 269 -6135
614 582 6206
546 254 8365
684 49 2271
895 1154 8744
1394 1007 -3007
1287 1354 638
593 674 -1353
934 969 4679
1053 1421 -6781
729 310 -4013
1371 1295 7025
736 93 -85
1173 1279 5573
1476 1121 4035
358 33 8688
13 459 6386
1400 872 1872
1089 1342 -35
1186 977 3927
1294 813 -6533
904 1091 -9186
298 103 8282
984 1199 -4217
870 986 -8273
1325 944 5727
1449 875 6554
81 273 -6196
755 903 -3325
1482 1072 8312
959 1483 9168
461 36 -2208
384 355 -7491
323 515 -7595
520 622 -8926
462 607 1549
318 260 -4128
627 226 7721
1050 1375 -8458
731 153 -3365
697 181 -403
711 586 3598
399 476 -2092
430 652 -3887
443 340 -3543
381 423 -7242
50 77 9322
184 158 -1702
963 1385 2920
884 1277 -4948
572 14 501
1289 823 -9489
851 1156 2891
362 410 1207
824 1322 5481
1159 1153 -7174
1095 1199 -8531
1308 1081 -3420
909 1499 1360
788 1034 1821
1275 1282 -1304
763 1051 4909
1374 1024 -7944
945 1487 -5672
1021 1412 -6700
24 610 -7943
168 124 -7946
630 694 -8818
1461 849 6457
98 83 9770
89 34 -9848
779 1254 976
1429 872 -4471
149 350 -581
1242 1268 -6784
1214 958 3800
415 46 7824
458 363 -4242
243 383 9931
598 46 -4998
769 1486 4336
122 657 -9333
665 244 -5458
888 978 8936
905 1373 3505
759 869 -3095
998 789 -9383
1288 1448 2705
503 719 4960
458 255 -8139
602 296 -5212
452 151 -81
463 636 -6726
487 452 1304
1155 1150 502
936 1045 -5558
1355 1346 1708
744 744 3128
1359 1355 1774
152 371 -5860
1129 1202 -4033
1207 831 -8890
1397 1052 -3066
824 1416 4636
310 199 -2055
1143 1342 -1347
1378 783 -7619
1186 778 -6948
1207 1244 9482
1306 1349 2542
1297 1260 6330
937 884 -8231
1115 918 -3898
142 388 6687
985 876 -7443
1198 757 2169
514 496 -9223
1244 1219 5880
64 725 4162
1459 1023 -1611
28 455 -2331
551 595 9541
147 614 -2693
1035 1440 -8932
1125 998 -4122
557 275 5467
1043 1082 -5029
1271 1400 -8897
820 1066 3201
507 43 3589
713 162 -9299
240 455 -6609
629 353 -130
105 472 -290
1218 1399 -7642
954 1077 585
1273 1320 -7687
217 437 -732
1174 865 5872
808 926 6840
378 717 -3100
573 635 1077
957 1177 -1013
540 114 1567
1431 1341 3688
1217 1099 1079
1153 756 5015
1181 973 -6821
233 558 178
967 963 -3902
265 351 6583
1008 1068 -7154
1350 1314 -4936
1113 1227 7584
662 548 -614
1500 1214 -1763
68 653 1979
872 774 5367
1035 790 -4066
1288 1490 -2720
346 731 3247
338 635 -8595
100 640 9306
1358 1009 -8096
519 335 -6365
442 7 3539
1047 1046 -3107
1257 1428 1792
749 644 4103
648 512 -767
1001 1112 4156
544 717 8132
1483 1248 5548
410 722 -667
716 106 8372
994 1175 -2635
1150 1413 -7439
1374 1167 -8187
787 980 2383
549 193 4937
619 594 7176
580 352 -4471
96 388 -1652
775 1272 -955
150 455 2615
169 528 3961
267 444 -8508
811 1038 4395
98 132 7043
582 699 8972
1124 995 3859
1075 1006 5942
865 1249 7316
514 147 4550
1387 884 8056
968 1348 -7353
1353 932 -7268
1369 1188 -9436
878 1465 -8994
1071 1407 1226
420 579 -1218
461 695 -3485
477 368 -2297
107 215 -103
578 371 -9106
1468 1112 5279
570 267 -5047
137 6 -7868
1202 1291 8193
137 467 -3141
1007 1144 -4869
1266 1480 408
1479 1136 7239
1483 1139 -7858
300 55 -73
846 1325 9956
1112 1036 5789
244 625 -3358
832 1396 4097
179 226 -7491
273 720 6539
338 304 4250
1304 918 -786
1471 1136 -9944
1059 1277 876
1309 1455 988
1194 1241 -2581
1032 786 -1410
1440 1177 -7371
1285 1267 8758
1455 1125 -4833
1234 1455 -8145
467 533 1819
1430 863 9086
722 479 -3018
709 235 5103
472 119 8409
648 557 6882
1263 881 -800
307 46 -1164
1021 1134 -3951
782 1127 -5817
1432 843 -6272
794 1148 2564
1120 1217 -4164
575 574 -6095
123 75 -8213
560 166 -1454
1415 965 -9944
114 645 3594
475 2 7667
69 344 5549
1149 1449 -4064
791 1340 -829
820 1279 2470
1062 820 2593
1110 974 9396
1499 1436 -1309
641 556 7867
1265 888 -7300
1336 853 8795
841 1247 6084
1272 1497 9846
1084 1261 6649
1073 1415 -1316
832 892 -5089
1355 1041 -7540
564 92 6720
969 1025 -6443
99 59 -7888
1287 1169 1581
842 984 -9553
786 1100 1600
586 24 1756
930 1174 8643
1097 763 -5629
848 1370 8437
8 411 8789
1058 1168 -5600
4 484 -2216
493 401 885
805 1215 2786
315 357 -7329
192 705 6484
283 602 -9296
340 309 1704
415 549 -5908
688 499 -3480
1198 1249 -1655
609 718 -4375
846 1426 9866
628 218 -2053
98 493 -3303
688 629 -9486
1074 1053 -4491
1458 1264 -1425
168 382 -5156
1192 1409 -8038
495 149 -5392
134 599 7715
378 622 1812
1221 1370 8940
639 352 2564
330 262 -67
1431 1347 -9687
572 35 -2455
621 230 -9657
1137 1138 -1200
469 630 509
432 151 4759
99 304 8232
18 469 641
776 1001 3745
1090 1461 -7813
722 556 9580
262 624 -1718
1230 964 6312
386 463 -184
833 949 -5448
1185 1360 4807
757 759 -6809
1165 1427 9762
678 444 -6115
335 341 -2700
1281 1380 -8195
1476 1165 -9983
853 1262 -7373
945 1154 603
185 592 -4230
535 42 -1794
761 1150 -6107
632 320 -8943
754 944 8639
167 242 5331
60 650 2618
358 567 262
886 1284 7660
266 286 -479
875 1360 9300
627 88 -1181
541 278 7522
247 47 9787
241 454 -6248
1437 1311 82
197 674 4103
497 512 9767
1314 945 8860
1491 915 3912
49 66 -1774
81 553 1478
570 200 4319
1142 844 421
716 412 -596
441 441 -932
1258 958 -9606
849 1322 -6273
944 1048 9590
856 858 -7439
606 595 1668
1132 1370 5701
554 705 6929
636 417 -8388
272 639 786
272 72 -283
404 273 9509
1335 1427 9255
1047 1283 2213
266 89 4405
833 1069 -894
694 656 5650
1310 1157 -4021
780 1427 -2604
870 849 4943
853 1099 -8161
728 89 -8570
601 448 9080
1186 1078 7430
50 493 -6509
961 1119 981
1343 893 6343
295 693 1918
822 833 -5343
368 522 3859
646 140 -3667
1259 1117 2452
964 1386 1513
1453 1063 9862
382 224 -9803
391 30 5517
227 708 6115
325 524 3100
1357 851 6839
1459 877 -6211
272 162 -9851
147 461 5753
265 667 -3338
1385 1393 -112
126 677 8682
1343 1473 1816
889 768 5328
704 109 -9878
1381 1020 -6098
795 1469 851
559 720 -2499
1263 1375 8243
1402 1311 -1114
803 1429 1734
1348 1321 599
926 872 -808
25 532 1333
783 1426 -3589
281 622 8544
1025 1127 -7147
263 53 7323
222 385 -6358
1286 1187 5511
1066 783 7803
759 1139 -4935
133 355 2755
898 862 9680
931 1108 -4944
990 969 -1353
755 1019 -2608
959 788 -3017
829 1268 1821
1217 1402 -8214
7 213 -736
1075 1421 4861
1254 1087 -4752
190 493 -8422
192 441 1897
67 44 -3999
681 64 6177
1103 1256 2247
450 390 -5617
427 281 2102
27 140 -7111
293 183 -1104
461 696 5133
14 619 7612
348 212 4861
696 506 -8743
397 709 5621
1017 917 -6518
1296 1152 6504
1302 1466 7444
126 512 -5862
150 675 922
320 316 927
102 327 -2306
1417 1429 -456
609 300 -4859
119 317 -6323
796 1141 -1873
1139 1300 5014
24 119 9106
348 536 -3507
1497 1016 -5508
968 990 -8212
165 148 7282
1316 1388 -8945
1429 1128 5915
588 406 2925
888 1355 9394
194 341 -7263
134 491 8652
644 516 7047
96 176 -5832
1467 1426 -5649
1176 968 -163
1196 859 2095
438 281 3085
384 9 9903
840 1041 1235
923 816 -923
1014 1092 4129
914 1300 -1663
90 74 2988
825 871 5815
1074 1294 -4463
1452 1376 7293
766 1077 7368
425 131 -9302
728 104 9554
13 439 -3153
1045 1478 -7477
1473 1338 6434
892 784 -3828
196 338 3273
1387 1130 -3766
402 137 -6206
997 1412 6895
1379 1330 2781
741 584 -340
275 590 5367
1188 1391 -1526
927 1098 -4726
1001 851 -8914
995 1443 9309
780 1217 -3332
891 1267 8098
953 919 9680
2 390 -6911
459 747 -12
465 419 -212
1483 1265 9235
1231 1341 7249
735 461 3451
437 606 3822
1027 1378 1926
812 1435 9141
398 482 2325
893 1121 -7633
779 1017 2055
1275 1307 6685
968 1086 -4117
1169 1258 37
137 730 9804
251 355 2120
1399 973 -8847
1306 833 7631
412 121 -5018
176 252 -4251
1035 778 6668
1250 1445 5892
279 612 782
1498 964 9694
1057 1342 -3790
60 244 -745
979 1464 7519
373 517 -8363
692 470 -7431
355 197 9598
1023 1036 -3609
624 10 -1415
163 206 -8711
23 101 -16
648 305 -6776
190 381 605
643 590 -5583
420 352 -1574
265 381 -7776
832 1423 4584
1208 930 -5748
1075 1208 1622
415 22 -276
1336 803 -2026
1042 1063 -2901
1143 1057 -1287
973 1400 -2062
465 570 -7458
885 1125 7018
858 1429 -4967
1099 866 8706
661 178 8125
741 561 9570
1485 767 -4143
691 715 -2751
1251 1498 -3628
582 146 -4429
775 938 -9851
1092 1456 -4082
1398 1083 4503
1044 999 4843
1166 998 -5682
537 72 7940
55 438 -950
388 597 9959
1490 1463 -4039
112 287 -8827
1168 1280 9616
451 42 -3
1421 1071 -2381
1453 1085 1853
129 57 -7385
594 76 4289
1431 1046 523
1450 971 -1655
229 464 -4967
1412 848 -3829
493 368 8346
1203 1490 4894
1361 1204 -1832
935 928 -3266
1285 785 -9049
722 241 -4628
725 262 1387
579 74 -1431
1140 1330 8146
379 395 -2969
277 662 5873
1350 1244 9527
253 336 -6575
117 705 -5747
688 487 -1627
49 619 -3544
131 453 -2270
896 1279 -7704
539 146 -5046
474 111 8964
1297 914 -6813
150 339 1049
785 1385 4748
621 382 3159
245 297 -3130
741 741 -1219
196 307 -6298
892 1361 5405
1390 794 -5459
1159 1489 -4114
571 635 8332
293 506 -3932
1275 1226 4404
1478 1251 -1358
1433 1479 -533
140 74 -6730
518 558 853
306 375 -7050
737 100 6006
261 132 -3364
23 665 -1774
1493 1403 8097
72 678 -1337
450 575 -8956
177 97 -5448
1329 1338 492
862 1326 3717
421 144 -9623
56 597 -4700
499 408 -2573
572 605 6765
1257 1436 1273
1126 862 -2869
288 336 822
160 292 -3529
868 924 6872
450 63 -8352
1030 1101 -9024
1029 1394 8313
691 723 -9434
1136 1359 9144
1317 1454 -9684
1232 914 8338
1146 852 -243
295 413 2355
947 937 7149
1424 1364 -3093
85 501 9596
239 157 -9794
128 394 -590
1067 787 -7550
250 49 6738
190 57 1568
183 241 -1586
1378 766 -4788
970 829 -6907
1478 1131 -1001
503 230 -7396
790 943 -8997
1121 1138 9577
748 461 2499
747 712 -8698
896 1035 -5048
575 512 -143
1159 1464 -6738
50 158 8461
1162 1346 -4747
902 984 -5896
343 152 -2579
721 168 6408
1120 1039 -3083
79 103 -7256
850 1400 9801
701 743 -397
331 144 5522
685 449 -9792
360 713 -2332
262 48 -1615
1330 831 -9042
860 1148 -1322
1379 1240 4481
462 175 -7281
1333 1169 -8812
258 641 -8158
697 39 -6361
850 912 -4048
1191 897 -4012
747 194 8643
588 593 -7767
165 260 8559
90 436 -9300
363 666 -2978
1263 1330 -5206
41 193 1891
6 656 -16
16 28 -2318
827 1379 7048
1212 1179 1933
410 393 -8436
439 624 7825
479 347 9658
464 443 -6956
465 712 -16
1393 1438 4907
713 325 1980
1085 1483 1717
1238 923 -9650
872 862 -9611
1277 1159 5813
72 336 318
1144 1350 2089
303 206 -6512
1121 965 9146
835 1094 -9153
406 92 -7311
1500 1222 -5080
601 393 9909
394 668 8681
1004 1041 1462
1370 1360 -9341
1437 894 -276
1339 1304 6324
632 149 -6722
861 1043 -4318
659 736 7656
531 603 -2839
897 940 2330
419 425 7719
312 16 3958
301 278 -792
523 28 -4127
1439 1410 -8998
666 431 3827
909 1429 -1145
1308 1133 -2019
971 1420 22
157 541 -8850
494 551 -5375
570 595 -6707
670 655 3271
602 33 2257
1029 1305 918
859 1392 -9234
1500 1114 6994
395 240 9669
20 29 -8238
153 151 7423
1438 1105 -1060
1210 904 5845
215 509 4567
812 1170 -7900
1426 1017 -7885
1209 1441 6941
552 240 3868
536 429 9205
826 832 8527
991 1462 -3449
1366 1443 5083
1312 1107 2458
370 640 2935
1296 1282 9461
1340 1081 -1745
371 598 -1353
617 407 6606
710 189 -4603
456 377 -8192
642 25 -8623
1152 1238 -8941
114 708 2781
1455 823 -3703
199 257 4820
1292 1394 -8181
393 120 2470
782 954 8152
1222 927 -2539
790 1310 -7838
133 724 -8482
1294 1357 -6568
944 943 5856
1284 1106 6870
79 603 -3083
214 689 -8421
1358 1254 8372
253 355 5977
834 893 -648
329 693 -840
169 122 8949
1471 849 -1478
566 293 -3051
949 1465 -6378
495 379 836
1458 1115 -3701
960 836 9025
105 466 -2958
323 197 -9645
684 678 -2396
418 152 -162
507 539 -126
711 356 642
1272 1330 -9012
766 984 2340
492 678 4702
492 254 -4602
202 142 -995
455 453 1921
1481 1037 9990
1474 1427 2641
511 485 1965
518 325 164
432 454 -6172
148 562 -1543
1 538 1679
765 776 -1406
291 709 -2312
387 514 -9254
939 1312 5214
494 157 2427
945 1042 -9831
652 322 2978
1010 1157 8640
692 10 4319
1429 922 -9250
1441 974 -2065
772 787 781
235 335 8120
1373 1308 -6463
747 673 1468
1355 788 6966
346 104 -7382
211 667 -8982
761 1349 6244
1421 1386 -7225
43 26 -4704
881 1490 -2192
319 182 -4504
111 715 7797
1346 813 -3923
778 1056 -5601
112 612 6776
751 1328 9369
980 1450 1075
1460 948 -9084
1135 854 -4304
304 217 6336
75 454 6345
1097 821 -9139
144 420 -307
1323 1328 2795
371 141 1633
426 413 -5136
103 627 1763
656 322 1847
425 398 -5871
456 65 4435
1143 1366 -5778
648 98 9349
805 1439 -7787
917 1235 5712
1264 869 2452
92 52 -2341
1051 1328 9206
218 264 -6788
784 1474 8652
936 1097 9392
1128 992 7120
1397 888 -6417
799 1136 -4415
1484 925 1162
1372 986 409
823 1262 9351
878 1452 -9668
847 1278 7343
201 509 -281
153 466 2668
1274 1416 8043
403 207 3809
815 920 -4364
282 527 -932
621 193 -4321
1491 842 -8313
1397 1005 2440
547 183 -8787
1141 1380 -4229
871 1407 1113
1070 1239 1849
930 1397 2645
1097 773 -9834
424 235 -5029
1349 1305 6775
1264 875 -8469
1491 1133 3777
1107 784 -7347
91 608 5070
430 330 -5576
776 1451 8334
1405 900 -6196
452 292 3278
66 249 9999
801 1213 6131
282 89 2071
339 4 -9617
766 1157 2812
17 169 -6219
888 775 8857
614 659 1565
536 384 7050
932 1093 5964
763 1322 -2934
1292 1209 1939
746 79 -9724
313 554 -826
782 1045 4862
3 656 -9684
833 979 -2815
1136 1429 -4528
1368 1478 9407
936 817 2947
1254 1419 -6652
545 667 6237
189 140 -9383
550 91 -2727
439 103 8968
1049 1059 -4088
364 48 -5082
1020 1477 -4321
1497 1119 2622
1480 1251 5759
665 487 -1018
1197 1084 9240
913 949 5021
694 8 -2396
1468 1270 -6509
1055 1400 1471
1257 994 2752
1273 1233 -2409
212 259 6878
148 559 -7918
1384 1330 2031
481 231 -70
1095 1376 9079
1313 1103 722
140 480 -7545
715 724 -9354
783 875 -4714
870 752 -9270
809 1178 -9251
1207 1118 -8666
1110 1348 9696
578 414 -7109
1325 1133 4516
982 1018 2902
30 250 9257
89 206 9177
968 1048 -4013
306 244 9326
576 159 7421
647 717 -3498
318 631 5775
641 95 1396
305 295 -2105
545 524 -9527
1213 1366 -3381
848 866 472
256 32 -1608
1076 1207 9140
697 274 -2862
891 864 2229
1156 918 -5625
1238 1116 -3261
724 180 5582
1039 1424 408
364 435 2814
684 386 7453
614 480 -6426
320 673 -9435
83 21 -4070
1181 1452 9153
2 656 9875
223 44 -6174
560 332 4951
554 565 7151
296 41 4115
903 1048 631
786 1005 3856
898 1058 7955
125 585 -9441
1132 1283 -5515
1455 1182 -6871
1027 1113 3008
1295 1370 -8149
502 203 -4286
1162 765 3511
926 1023 -7551
492 626 2762
131 383 5205
859 941 -258
958 1459 8859
1236 1499 -6059
1113 1285 8166
58 192 4319
1063 990 1005
1080 1311 -4332
725 520 -2133
1281 813 1240
713 340 -2400
568 332 1602
623 371 -601
1020 1175 -239
367 663 -8951
187 42 -7472
54 52 -6583
931 1494 -1862
1420 1052 1195
1066 1396 114
302 727 -108
294 596 7385
909 1305 -925
1186 842 -9347
895 772 1862
464 180 -4985
468 197 -9336
1327 1336 8822
1058 797 9182
1074 836 8800
1024 1237 635
1276 857 1419
1163 1156 2271
1489 1061 510
508 439 -3905
1274 1171 1129
1186 964 -4132
6 21 9676
1305 1087 -9653
478 101 -9739
1408 864 2777
1311 1073 7327
455 750 6635
654 288 4506
118 541 -2383
1431 1024 -252
859 795 1891
138 711 -3320
1067 1488 575
435 399 -7772
1482 908 -9508
536 199 482
1421 775 1154
142 211 -7188
1054 1106 8007
677 196 -5762
1465 1307 1923
1067 969 -3955
1025 752 -5058
1066 782 4652
802 1097 2267
130 198 6728
1019 1325 499
89 434 -9442
1312 1280 2139
1109 1206 3665
284 180 6320
713 292 6671
352 623 5807
1088 845 3416
647 67 -9765
693 176 7330
457 551 5606
165 531 4042
1217 1397 -9978
770 1350 -9745
298 401 5688
1404 758 8861
1340 1254 7146
881 1041 300
1383 948 5770
1036 862 -9810
1297 1417 -9489
106 451 -6811
507 413 4886
1167 1040 -6893
13 617 219
1122 774 -719
211 233 5137
1475 1362 -812
1006 1062 -8692
1161 1461 7313
480 324 -4561
1417 790 -9735
1093 1446 -2489
957 1486 8150
199 349 -4723
182 690 -7825
841 1215 -5000
202 614 -1466
105 233 -1551
392 102 -1492
769 1088 6140
1250 1413 4841
1242 1427 -3177
1306 751 -5645
1306 1315 3234
819 770 6821
409 674 4080
277 67 66
1240 1450 -7719
1193 909 1354
620 277 -531
197 697 -5008
1422 861 -3280
426 156 6202
1302 1112 -8444
1209 1272 1238
219 749 1180
1298 952 3753
502 145 1973
1403 1425 7414
968 910 -4768
763 1372 4773
834 1448 9168
524 51 -7618
1428 1007 -2861
1155 889 -7840
442 212 -7846
1421 1078 9011
486 328 -2395
1142 890 4689
1191 1265 -5735
255 482 7920
354 557 3526
176 689 764
1131 838 6896
698 297 1235
1279 1039 1738
700 299 2168
1194 1329 -6739
388 140 6335
743 41 2769
1347 942 -2187
648 571 -7858
630 718 9603
164 525 4589
648 315 7491
802 1343 1634
1104 1347 -9827
1103 908 -3641
1480 1358 5621
457 641 2900
562 471 3690
716 79 2183
1272 770 5001
361 690 3921
537 671 6046
1456 917 4853
959 771 560
909 1211 3240
39 185 -2862
1275 1051 9605
433 620 -6897
1353 1438 -6278
767 924 4621
333 134 7865
745 132 -6932
494 629 6295
1054 1485 7650
942 1099 1002
1063 941 4268
1147 838 -6298
1075 1417 635
28 185 4076
870 1016 7646
1085 1426 -5743
549 239 -3010
328 191 9586
1421 1180 5024
499 327 -4413
941 954 -7118
597 504 -8775
443 369 2853
1195 1315 -1613
917 815 -9015
58 603 7629
339 655 -4036
552 271 166
794 839 4224
1357 1333 6120
645 257 -8684
1222 1445 -997
999 1075 -472
767 918 6466
225 57 -8254
1334 1474 -2711
513 368 1580
887 1475 4625
233 367 -278
450 397 5487
1335 1377 -3431
102 531 -3504
309 695 1088
263 672 5871
175 586 -4065
778 1289 1670
37 259 8820
802 937 -3716
1165 826 124
973 1143 7179
1145 752 6770
389 283 -6114
807 1283 2334
382 443 -8754
1462 861 -6580
836 1013 -1098
1429 1022 -7730
300 14 7038
114 530 5634
653 161 -1626
635 245 -112
564 165 6410
487 725 2400
998 1258 9911
263 62 -852
1016 1213 3659
419 203 8588
1131 1343 5437
1084 754 -8234
1449 990 -725
1165 1273 -1306
1368 1237 -5058
1256 789 -9040
815 1367 3688
1338 1316 598
35 49 -9765
28 339 5204
175 513 1022
623 47 -696
167 200 8691
693 292 1972
403 163 -7163
1222 784 697
1215 1183 -3002
791 1273 -8504
1391 886 1892
1063 1212 -4710
499 81 -5086
311 406 -9489
1249 1095 -4120
1248 1396 1977
658 332 -987
896 829 6004
9 570 -8810
11 553 -8223
606 246 6433
545 211 -1033
330 217 -3349
916 1310 -8407
735 267 -1369
1065 1021 8148
1450 1087 -2717
66 476 7954
618 494 5129
528 536 -6207
638 390 -1953
1051 804 -9234
1208 1193 7266
1470 1113 1410
650 264 7599
653 258 -2932
299 312 1946
1095 953 5505
1427 785 2031
51 29 -5226
722 748 5393
230 614 -6662
805 1238 8631
1021 1298 6432
552 364 -3107
1027 1281 8679
1211 1381 9624
640 506 -7038
560 4 2551
166 29 -4458
622 457 5931
242 366 -2580
1166 1004 -961
57 87 1955
15 715 912
865 1379 8736
893 1216 -2658
546 108 3693
1071 1173 4118
962 852 5470
817 765 6516
1116 1431 8037
129 384 -4958
848 911 -439
26 323 -2571
89 349 -2478
135 700 6871
404 18 80
67 116 6519
583 622 -6311
851 1292 -9774
533 237 -3028
1153 1198 -462
1462 1245 829
305 160 -3070
862 997 4813
1365 1459 -4695
289 712 9740
1493 1403 3738
1192 1112 6560
1105 1397 9458
782 1285 1472
336 733 -3900
706 42 -2706
47 129 -1804
763 1253 -8921
629 240 -8090
168 663 7981
847 1160 2039
1114 1454 -8630
1245 1407 5249
1129 780 9210
86 145 9572
1231 1289 -3341
1342 1131 -9858
629 390 -5048
983 1159 1195
1224 1485 6511
311 481 4305
150 705 6309
1341 1460 -7122
1122 864 9496
1481 1467 -7106
319 160 -4744
254 253 -97
75 605 6938
72 59 -7741
111 185 8404
307 710 622
61 264 -3335
402 196 -6310
1303 1215 -9264
35 732 201
1332 1287 -3240
832 807 7168
178 208 9370
619 216 -5627
124 24 9309
476 74 5115
224 164 -2703
1342 820 -6811
1357 1000 4151
1403 1198 6146
92 135 -2857
1044 1230 4766
1337 925 2629
336 165 -1185
296 242 4908
323 674 -967
462 462 1342
1360 1263 5372
917 1445 -6277
1489 939 -8509
923 993 -4109
123 344 5503
808 801 -2402
267 136 6957
1408 1384 4631
1040 1093 89
543 239 -4828
1498 1465 3310
55 750 -7578
744 543 -5050
125 317 -6538
346 231 -4750
405 473 -5623
792 838 4601
434 741 -8385
249 111 -1959
855 965 -387
116 2 -4006
184 134 4656
122 167 -8737
1363 1435 -5000
226 703 -7726
375 295 7239
1059 1365 2566
1147 1153 8916
1416 1020 -3470
497 720 -2603
1041 1087 -8590
891 1469 -5014
1214 956 -4461
1480 1365 292
882 1149 -7171
1199 1074 -4155
1086 1456 3521
401 162 -8035
1187 816 1168
297 271 6880
1139 1171 5886
185 287 3088
56 317 -6161
733 736 -20
827 1476 2988
1307 920 2706
531 613 -4927
337 35 7291
1148 982 -6131
248 18 2000
58 159 -334
418 391 4960
103 555 17
1448 824 -1976
181 672 -3271
1220 948 -3110
896 831 9107
5 387 -2535
502 146 -6559
1123 1288 -1513
640 478 -1244
384 575 387
880 868 -1203
1099 1195 411
804 1217 276
615 342 3984
637 184 7360
164 422 -7673
1174 835 2416
499 745 6327
9 13 3005
580 707 6652
1301 1201 -4881
810 955 -9883
850 1364 2679
1060 1035 2308
1206 1279 -6731
999 1027 6437
1335 1100 140
468 410 8470
580 649 442
1397 916 -1509
