1999 7351
1387 1843 -638
1061 355 5260
258 1468 7482
1088 1959 -8708
1195 1969 3143
1203 1985 -3768
110 813 -8485
1800 497 1566
1390 1001 -4105
1375 1770 9101
1032 1270 -2873
1177 258 -5233
1210 1370 -3428
169 746 4633
372 906 -1072
689 1932 -2948
47 102 4627
1934 280 -2978
669 127 7694
1461 328 -7032
775 1083 -5063
869 1636 8641
1153 1796 7528
478 1527 9741
1024 1035 -2394
1536 1709 -7305
1197 1132 1801
1176 1977 -2252
539 1964 1671
1352 562 6609
1134 406 -592
202 400 -7486
1300 1366 6811
1062 941 3931
337 1975 -2061
618 1942 8503
1548 1982 -7896
1741 419 -2392
979 1702 5287
333 475 45
1370 1367 -4104
1359 1312 -7599
366 1252 6291
1052 1431 9714
15 67 5846
423 50 9284
1263 336 5951
1504 105 9446
1576 1678 3208
745 130 9621
109 410 5797
1252 809 4734
215 578 -9584
1862 1327 -8051
1524 1878 -5048
1853 802 -2806
567 1594 -3964
135 317 -832
44 1311 2480
654 1390 5831
1503 411 -3869
52 356 -1056
435 1719 2553
1001 1106 -7705
1879 1975 -3872
1795 185 5166
552 1428 9018
1147 373 473
1461 710 2230
1566 811 -6769
1106 1556 922
644 1568 5690
646 780 -3560
1725 1323 7007
1269 657 5556
1480 880 -6133
1168 1225 -5735
266 1392 252
1511 1530 -9424
1779 868 -4075
424 1225 9152
1659 622 331
1581 1758 1783
299 1143 7754
588 1276 -7270
1603 1402 7026
40 1976 8083
553 1052 -8935
156 573 4917
694 416 4251
238 427 251
1804 799 -4563
98 1358 -7055
571 462 7501
169 809 -5004
732 1891 6857
1250 1541 3379
545 753 -5174
83 980 945
41 319 -6917
128 1356 -3813
1263 335 -5843
270 517 8061
801 379 1141
788 337 -5079
423 1791 4795
1928 1676 7103
1801 1552 7253
930 1400 -7925
73 889 -4140
526 797 -9350
1686 1333 4522
856 1316 -6320
1541 316 9548
1536 1654 -7715
169 1413 -1309
477 1335 -7799
503 175 1957
991 811 5469
1101 1144 7273
2 272 1800
1241 384 -647
1731 1500 8698
671 670 2371
475 815 -4984
1610 637 -7368
763 1058 8490
522 633 2511
817 342 4944
750 95 -2164
1642 1442 -3240
68 1878 3779
517 31 1957
71 1442 -4493
279 882 4158
784 1040 5601
1647 542 -953
553 486 6705
1065 1161 -4076
1762 432 -8549
344 1055 4836
1872 938 8494
750 1600 1829
304 1141 9827
417 933 8330
1406 549 -3276
1949 1236 -3250
1834 734 5771
243 1816 4469
1630 1237 8895
707 1258 -6532
1926 1479 -1700
594 399 -5451
958 379 4946
1011 211 -5779
1701 1499 3998
1568 695 560
1529 918 8755
1674 1007 -7405
401 1738 -7870
1267 1059 -2486
7 438 -1817
1474 1281 2315
1404 184 1565
1384 1748 -7167
1887 1865 -3538
976 1107 -5521
475 1219 -5168
1354 1306 6839
378 955 2739
1930 618 9827
1515 531 9613
1232 555 -6581
1351 220 4601
1658 559 -2419
1616 465 -7006
1935 1462 4948
430 1443 379
331 1301 -2564
1675 1250 8781
32 689 -9519
711 1463 4053
1541 353 6255
1366 1988 -6808
708 68 1341
182 344 -9438
1094 892 -3969
1753 1816 -754
1091 820 3104
341 1626 4348
1393 356 -5311
1307 145 -4849
569 786 -1905
67 796 -1084
1352 622 6275
1632 1394 7012
1262 433 7423
1264 620 266
233 1805 -7898
1661 113 1162
325 1946 6627
1312 533 -8038
307 209 -574
1618 894 6446
201 174 -5991
1850 1692 4691
1756 1447 9189
515 10 1743
1519 698 -4305
1942 1899 -1907
1719 299 -586
1475 141 -929
1766 829 -3499
126 1008 7706
1883 1284 5814
1662 135 -2443
1395 1796 -9338
408 1998 -5200
1529 534 6153
88 181 8606
1539 916 -8512
1715 1362 1953
1440 1955 -41
1085 1324 -2428
1970 1017 4003
840 959 2148
583 1241 116
1740 704 -7752
468 911 9643
1412 3 -5773
1953 1743 -2081
42 446 -6521
1251 1184 -2942
1929 329 2503
507 751 8154
1038 596 8221
635 93 -1898
370 598 3336
579 1199 5746
796 1010 -9648
560 838 -6955
1429 1600 6510
689 338 -9434
428 1612 -446
1154 18 -5897
911 1310 4193
153 1398 1941
964 909 -6435
1992 1513 1317
286 848 5317
394 784 9422
372 1184 -5869
189 617 9867
979 1007 -1827
368 1818 -8595
484 1276 -8045
4 1655 -7133
390 1501 9052
4 577 -1872
125 336 971
1098 918 8724
197 1591 9716
72 1845 634
1216 480 -2764
1110 1150 7090
1957 1239 -8450
1377 1721 -7749
1144 743 2774
702 397 -7494
1561 460 9174
694 1901 -5841
1164 1234 -336
1725 489 9785
535 1010 1334
1340 1181 1589
1130 906 4706
1682 942 175
761 1086 1915
799 197 -7754
1325 837 -50
116 550 2418
1623 176 -1167
301 1944 3488
682 1448 -563
1098 1460 -2297
1114 1724 3676
1758 1109 9841
1161 534 -2577
480 1009 2630
938 1777 -136
1981 1721 -2586
584 1545 8436
1030 1096 -790
138 243 2162
554 1192 -3238
693 5 -5553
1159 1379 -4009
283 1938 5358
293 1250 775
1715 475 -498
1350 1079 -655
1737 1082 4900
1701 799 -852
1228 980 -2916
972 663 -991
1057 1375 -2665
1308 250 5992
1586 291 562
621 1196 -3084
26 336 -6665
305 1338 2153
709 1975 -7994
1662 1643 -6610
1383 1047 1134
390 976 -1189
1498 1626 9702
1106 893 9777
761 959 3190
228 152 -6109
1678 161 -339
491 1794 -8455
861 1924 -6116
418 1421 -2113
327 619 1459
1923 990 958
415 98 -8938
1397 1020 -9369
1885 342 3689
936 812 -6656
945 882 -762
1161 125 -4408
935 959 9364
311 38 -3949
866 549 7275
231 293 3245
1504 1075 -3422
1530 777 -5869
952 720 8342
1757 619 93
1207 1069 4724
1018 1281 -8163
1711 340 -5021
1181 637 4897
980 1911 1592
812 940 3975
1685 310 7065
335 1492 -1333
1706 404 -8334
1833 267 -3823
214 438 -4493
1419 423 -5
1505 1752 -9081
413 1132 -1820
693 858 9476
743 82 2275
1966 873 -1575
1220 1055 -864
862 578 -27
631 722 -5615
117 343 99
261 1797 -954
1143 308 -2429
422 1788 -8617
1393 1396 4882
93 1078 -4629
569 1227 7122
1942 1938 6793
1414 882 -1322
1916 658 8874
331 1854 7249
1386 1023 3028
808 1575 6355
1706 604 -2234
1480 1659 7436
1974 66 1523
1913 1762 -2873
25 1991 -5779
1804 591 534
341 1766 -860
602 497 -6367
1680 839 2307
1423 166 -6519
13 559 2402
1018 1434 -9993
1899 550 1414
1123 278 4062
1918 1763 -3882
1522 659 9277
141 650 4224
1969 386 -3487
315 1846 7975
611 394 -4620
1234 91 3303
1229 235 -6205
1044 342 -4361
88 1019 141
1988 1910 5365
126 1765 9327
1531 451 7950
1286 292 -9527
1926 534 -2728
1461 367 6010
420 1850 -3259
614 1172 6178
1298 1475 -7163
1650 139 -4644
1258 1750 893
1190 179 3596
41 1753 -5507
174 302 -5486
1142 725 9132
1882 653 5470
1831 1774 8883
1998 433 4029
1714 352 -6825
1496 1864 2300
1889 1981 439
997 663 -5871
439 184 7767
422 1354 -4481
1689 41 -7985
884 1504 -7634
539 99 -833
503 408 -2203
238 850 6635
715 464 -9586
530 541 8668
419 1089 -9214
74 154 9404
472 1091 -7164
719 1698 2684
356 1726 5622
638 1043 -6326
767 628 -4355
619 1145 5992
252 258 -3518
187 1115 501
1197 900 7453
1641 1973 -322
395 1341 2543
1884 590 5468
380 1630 -8963
7 1953 -9649
1654 1649 -1397
251 144 -8070
1203 1807 8129
1265 748 2191
1129 232 -268
600 1767 -5242
1318 1274 -4774
327 717 8387
1495 1372 -9778
649 400 3618
1408 1198 3276
1426 1341 3542
831 1833 -7824
1935 643 -125
266 575 -1008
910 1796 3585
197 902 -5971
1200 1331 6172
202 416 -9339
262 706 4777
763 143 4338
409 1229 -7259
830 1787 6234
1273 610 -1650
759 257 1118
547 1649 9521
1752 350 -3498
1759 1177 2364
1020 961 -7925
860 270 -1866
1168 552 1201
733 1692 -2677
429 297 6024
1682 924 2793
1956 1142 822
435 1850 -2865
1010 256 803
1529 653 4191
1244 154 1967
1140 391 -8046
983 155 -1982
1587 1804 5448
3 14 9050
1131 1591 4488
542 1647 -94
1271 1443 4167
1704 1930 156
751 179 6322
1635 1782 8642
1006 872 9666
1560 1230 9875
1946 1656 5824
1554 1025 -6597
880 541 9446
385 1781 6919
1205 1601 4200
576 1628 -4503
337 110 -6030
1601 176 -658
284 1954 1247
466 284 6866
551 1971 -6208
439 816 5163
1648 837 -2615
1125 1436 2286
1653 997 8121
836 1567 -8787
26 921 3511
1139 188 -9427
1459 1792 8865
90 127 8024
1965 1891 -4740
529 176 -4901
850 1240 9238
1781 1779 -6443
1837 1023 -6789
486 359 -1062
1471 628 -9031
10 1675 3596
1145 413 -4380
1358 1087 -5043
1907 114 9194
455 1307 -8390
590 1888 -4769
685 390 6160
972 834 -926
326 1321 5907
766 1135 -3264
1550 1861 6595
1291 432 -6764
1689 1345 -3125
1913 1060 -3562
36 82 -1856
824 275 4057
1249 1960 -7856
1615 942 -9317
1068 1940 3504
472 1154 9880
73 497 2469
1870 376 4630
423 810 667
451 743 9222
1325 796 6135
1421 1561 -2095
1184 940 9224
565 599 -7970
517 1602 4730
1760 1966 8727
1421 8 3788
43 985 2053
1315 734 8066
1719 1878 3035
391 205 -5127
1103 297 9378
446 700 -8933
41 1895 218
1014 785 2512
887 371 -2776
1701 1903 -9535
1841 1879 -8032
937 1478 -7052
932 1462 -7981
1616 108 -5938
1380 1401 -4140
941 662 -6292
1828 1170 -9147
1811 1298 430
26 216 -9818
1986 713 7358
1227 89 5348
1557 1625 -8183
835 1785 1618
675 1436 9271
1848 1469 6017
579 548 8099
1657 1399 2305
1405 985 -292
642 676 -3818
636 1873 -5437
1149 909 -2138
14 167 5531
774 705 9499
914 1813 1378
633 614 -7065
168 553 -8152
573 571 -9848
748 1745 -2494
1179 1328 5816
306 1291 8928
109 1818 -194
1716 1805 6925
1845 162 8717
1396 31 4659
557 949 331
1637 1992 -69
1447 44 -4754
300 1862 -2085
1991 51 6422
1496 1927 -2635
801 1524 1654
20 688 -6914
1789 404 7116
835 928 -9449
814 1880 -6588
613 1911 1131
274 345 316
1633 551 4777
354 1059 -6315
1057 1876 -2565
772 1175 9362
1224 263 -885
281 493 -4739
832 1937 -8194
1734 1384 -4298
1253 1400 413
572 1313 2501
529 1582 -9094
1077 1991 6765
238 1059 -5751
1917 994 -5131
1234 1517 -1564
1403 253 3043
1733 84 678
1724 1964 8615
995 100 3389
1247 1550 -6503
666 1812 7569
909 207 -1855
1136 1050 -8315
24 1719 -6688
829 727 -641
397 389 3686
1709 831 1494
810 608 3086
1105 664 4025
735 545 -3236
1863 613 7560
1635 147 -6500
430 752 6095
723 1851 86
1408 215 4848
427 706 4548
22 1724 -1497
1466 1517 3375
355 1954 6817
1274 30 -6629
1936 1764 -8893
758 1325 1723
1721 777 -1370
160 1519 9773
1442 1537 -1319
1198 856 8036
1377 1607 -9371
815 1154 3472
1269 577 -3819
1957 926 -3893
1205 1302 2362
1866 828 -7847
270 1660 -5873
591 1268 -4085
378 1125 -7499
918 381 4390
1490 355 -8119
1797 987 7676
5 141 -5054
1722 1114 -3526
1228 1369 -8348
555 821 6237
957 446 6431
1117 57 7261
1062 1880 1038
1509 744 -7640
1135 1630 -4046
860 785 37
1425 491 -3090
1046 937 -7530
964 383 -8675
28 1050 5525
1724 954 8467
942 656 -6592
397 1647 3168
143 22 5048
548 362 2250
994 33 3783
1218 233 -8338
1672 410 -2061
1999 1907 -3048
553 343 -1546
908 283 6368
1059 1251 2251
674 911 820
1349 762 7731
863 518 -5591
1945 1651 2829
320 1252 9468
522 154 -2164
263 1645 -2629
740 244 5808
1715 1864 6915
1265 905 -5796
1332 851 2181
1189 1667 3601
1783 1449 -2344
986 360 4172
321 783 -3679
1105 1833 -567
488 77 2581
1393 1864 626
948 919 2659
905 263 5497
532 802 -3446
1405 1968 -6826
1614 1737 -5773
132 273 -6225
1397 991 -9534
311 800 -1606
150 598 -5747
584 312 3607
1752 1475 5572
1051 1165 5725
386 719 -8246
1248 196 -4949
759 220 -7079
73 378 575
1334 1192 8017
660 549 2120
1311 1641 -4287
617 1379 -8810
244 404 -5741
858 223 4928
739 1250 -2647
885 152 -9144
1331 1798 5808
1600 974 4839
1003 1750 3062
960 978 -8002
453 1367 3081
1977 1181 -8345
918 1278 7824
910 1567 -6266
505 791 -5293
1104 889 -3068
1432 921 8498
964 581 9452
840 625 3083
12 952 -7550
1488 1166 2903
1184 591 5962
468 439 -2319
1439 1560 -2053
516 1464 3682
523 1 -9197
1333 1318 6436
642 1942 7129
64 1522 -228
1679 1961 9247
439 640 493
898 1500 6063
1615 1525 3278
662 810 -2425
118 1508 -7337
1854 1185 2986
124 909 4572
468 1071 4193
207 1787 -5128
1380 379 -6398
1284 1855 3429
769 535 -4872
426 105 4928
76 1061 -9065
1082 175 9007
32 1469 5497
1734 758 -2079
98 1560 -6213
654 704 6488
961 469 3481
1943 1914 2566
450 645 -7117
1975 911 -6806
684 1992 -1606
1377 23 7789
1409 1261 -1254
433 837 -8011
1572 1114 9385
846 1821 9887
1227 1678 371
780 38 -5230
1120 1514 -3646
733 1885 -4427
775 337 8773
1538 689 -6120
1767 1250 -361
458 81 1201
286 1170 4449
1353 503 4236
96 1328 26
114 1852 -6503
841 691 -7165
1348 1620 3994
1280 623 -4336
542 753 2117
1777 616 -3185
2 122 6562
1224 1151 -2570
645 1110 -684
1644 311 333
1582 1325 1775
1273 263 9320
1203 1245 7077
896 1845 2196
1670 530 9040
906 749 5410
985 147 -3021
947 926 4102
1801 1341 -9738
333 425 -21
1429 998 -6856
772 1499 1978
1759 265 -4618
1377 1196 -7679
677 1486 -6449
689 299 -5325
545 696 -1693
1576 157 -7156
246 1275 -9952
1491 124 9094
1567 1978 6077
883 1747 1982
116 1556 -7629
1576 1126 5792
74 1682 9057
893 489 -1480
508 97 6469
1241 1890 -5849
1354 1761 4985
986 349 -1136
1151 1668 2467
1783 582 -8849
758 1743 -5324
308 1250 -6166
1303 287 -7428
1579 951 2821
1039 606 -7803
983 1762 -5459
310 141 4222
1785 474 -7576
1078 1501 -2670
469 1510 3905
993 651 -1190
827 405 4461
507 1984 3131
1462 1320 -4618
638 1529 -8715
1319 30 -1491
1252 896 -3598
260 1647 5464
868 275 -9052
1591 1895 -7990
1559 1560 -6117
977 306 -8501
181 993 8741
460 1304 -3962
492 1456 1978
1539 1038 -8576
1436 1953 1363
408 1839 -6887
1475 1014 -7168
1844 955 6939
1074 1786 7515
832 1222 -8862
1879 694 -5432
1004 1374 -3295
1333 737 -3424
1510 268 -7495
205 7 -1508
1075 1088 -8869
1272 1865 -4955
940 229 2439
874 627 -8914
1178 1602 5297
854 1612 1045
724 301 5646
1185 259 3607
422 359 -8416
891 1631 2196
1625 1580 5326
1438 416 -2924
524 493 -1416
118 298 -2798
1488 247 3602
1781 1755 5511
1553 140 7827
1184 791 6417
1647 1255 7454
1794 1142 5184
681 832 4916
1848 1173 1744
1000 323 9181
1353 1082 2725
360 1020 6608
140 348 -8841
1393 486 -4500
1800 697 -109
832 1235 -9575
790 331 -1829
481 6 4308
948 1880 -2193
375 1939 -1662
701 1712 1543
707 920 -6822
1956 805 8488
1188 1589 -8900
1735 1747 5575
1574 1999 8670
613 1429 6460
1328 939 -5213
1615 943 -3734
849 409 -9512
34 165 -1702
1603 122 6105
195 589 3676
865 839 9585
341 1352 -7124
820 1539 8030
909 107 -4227
576 1410 4230
1325 1718 159
1311 88 -7654
1669 1635 -5881
521 106 3147
637 450 -8658
1123 749 -9363
1981 1768 6666
348 33 9758
530 53 -1853
1792 90 299
1575 829 -1994
1066 283 6602
703 1656 -5908
1107 687 -2870
330 606 2368
664 1686 3993
1250 908 5551
758 18 -8927
1766 1951 9687
274 1222 1981
265 1122 5404
1291 1843 6664
897 146 41
514 1377 -326
1126 833 7104
1265 617 -5264
1703 430 6799
185 1244 -9015
1003 1420 1958
18 1952 6982
42 628 -6253
1962 611 -9129
589 948 7455
1955 677 9881
232 252 -3444
254 861 1119
1627 881 -569
757 502 -393
139 1993 3861
860 929 9744
1234 841 5901
418 1848 4445
1998 26 -1711
619 1123 3070
564 1043 5356
526 855 6289
801 1998 2739
1668 71 -5459
1834 587 -2643
1677 1088 -2212
483 153 2231
1495 592 -657
272 242 -1785
1446 12 -3302
728 1451 -3371
422 758 8871
1961 894 -412
1807 720 4004
1657 1128 4561
693 939 4145
1186 1311 -7203
1417 1983 -2629
176 576 3836
1807 104 -7804
1242 1371 6683
668 131 -3505
275 964 -1313
1265 1166 -5486
1285 1422 -8202
1913 797 1907
57 502 9135
374 1648 1602
238 925 8781
1771 1082 -6207
775 1747 2793
1277 456 -7292
1277 33 3672
918 1126 2410
1661 1876 -5565
1861 23 4799
948 274 -1951
1268 659 6627
825 1309 3621
1695 1640 -170
1421 974 6731
964 541 2189
1008 603 5700
660 225 4381
939 600 910
60 1827 6244
1474 26 -3486
417 1306 715
1968 657 -501
319 1392 9700
1812 701 -3900
1391 1540 -6668
1100 314 -3485
1038 1633 -6019
1941 748 1705
403 506 65
1225 402 -2687
1280 310 -6260
1087 303 5436
615 71 1792
1017 1948 1475
1449 1015 -7914
1026 1851 -3149
1955 117 9828
1248 899 -4825
1600 1338 -102
1364 757 -4201
663 1896 -4950
1981 1184 832
384 243 -4216
1142 1408 5832
1113 807 7830
1157 789 -3148
1045 683 8245
1541 875 3487
1593 861 2817
1616 1985 5291
1382 1992 6604
978 494 3777
164 1634 7663
82 1369 -9772
1058 1094 -7722
358 287 7165
1274 980 -277
134 1877 -5309
183 29 6939
784 1606 -1634
293 1272 -186
1719 1427 8908
1570 1870 -876
489 1935 -7719
1590 1480 -2919
208 1337 7738
1577 1527 -4122
279 224 7362
356 1849 4048
537 195 64
924 486 -9026
1268 1688 -8265
776 456 5893
484 1311 -2025
1407 1011 6271
1187 1473 -7601
1766 1434 -6959
1579 435 -1457
920 1844 7789
40 1074 2786
1870 1154 -8895
707 866 -3986
1666 1924 3046
400 1937 9026
1522 1121 7265
1913 1644 7216
997 1162 -8766
125 1146 215
1301 888 -2879
470 951 -1991
751 1814 2784
1759 578 -7010
1346 760 1116
1696 1388 3577
1532 464 9887
1425 1472 5748
1589 569 4554
1601 297 383
813 1156 -5461
467 785 2784
955 1302 304
862 756 -7403
267 719 5670
1640 250 -6288
185 868 -1762
163 1434 808
254 1790 1906
122 1555 -1575
1455 1772 -9524
1444 1942 5830
1851 1593 1555
120 1536 -7047
421 1000 6486
79 839 5426
1337 987 6344
378 1791 -3499
865 867 -2889
1511 1957 6752
534 825 -9496
333 1623 4999
595 136 -8406
393 1200 2330
925 1144 -8258
1231 1728 1459
1753 1175 -3359
739 457 2377
1945 1234 5669
967 516 -1528
1181 1435 -8395
146 1814 1289
345 1097 -9754
1931 1484 -6861
1015 31 -1158
1595 1697 1100
41 1345 -8172
1652 551 -243
154 708 -6691
878 1109 -276
371 1062 9324
511 737 -9429
1760 979 462
163 623 -3201
1136 1647 -1909
1305 132 -89
454 1699 -3491
759 1282 -5065
1347 1205 85
1952 1520 -7993
1341 1879 -9894
576 1066 -809
1093 469 -8160
1106 596 -2172
1562 1 9523
342 1073 2580
418 1830 6856
970 158 -8785
1485 1626 4371
1089 85 -9572
1619 1480 -6076
92 200 -342
1215 1582 -4059
1944 660 1395
1891 1198 -2005
1417 306 -9987
578 1494 -4778
1767 419 7956
1688 828 -4894
1382 1234 -5536
1229 1956 -7358
647 676 4179
736 965 -2031
329 1133 7064
46 1116 8633
1805 1069 -6397
97 1886 -6242
1027 259 6141
1460 1959 -961
928 1355 -4986
1182 1254 667
576 623 2910
884 1074 -5536
464 8 8950
1135 1632 -5196
1476 1471 1577
1889 167 -2403
913 1800 -7256
470 1338 3974
150 1995 1265
297 129 7597
1642 1007 -3086
1394 657 9920
1681 1190 -4931
826 1921 5584
257 1383 704
1706 1965 5590
79 1259 6552
468 1062 314
64 599 9612
1684 786 -1026
1815 1472 8989
1237 999 -1916
1645 1254 2691
1858 1296 101
955 1889 -2311
1454 1152 5940
1095 1157 2456
91 342 -7274
621 849 -9311
1214 1893 2252
1925 1997 5195
860 469 -2698
102 627 -1863
209 1270 -6288
191 103 -5494
149 1016 -3229
1382 187 5681
545 723 2822
858 1393 5874
1858 792 1762
1355 403 2179
1721 1605 -5075
1951 1236 -4923
143 376 -3267
527 1683 7033
1424 768 -1136
1499 315 8281
572 563 -6354
1473 391 -2536
289 7 304
825 197 -3421
1533 1995 4713
842 971 1046
1288 631 -8204
202 747 2840
1777 1506 -9210
1174 1184 3798
911 963 8645
1414 41 -6369
507 1204 6983
1328 364 9165
1769 1022 4637
245 1933 -5927
928 840 -7986
794 1093 8179
810 1196 6693
425 951 8404
655 472 -7070
1666 1214 6137
1776 168 -7486
1086 644 -5922
889 971 1698
573 1573 -3914
1074 1883 275
228 71 2225
769 406 5257
1322 1406 -5564
707 1846 4428
1245 1567 2252
1799 808 -4403
1566 1776 -977
427 1508 -3313
52 1454 -6569
1771 388 -8583
1260 1964 -5083
1771 51 -3749
805 1835 -8731
65 702 7920
1177 224 -1697
1122 1330 -1677
800 157 1469
764 820 -3677
299 797 -6265
1460 271 -5007
1536 1664 -690
466 1015 -361
1319 1611 5088
965 1483 7557
1494 436 -2756
205 1009 -3719
81 1553 5509
1116 1401 -5696
661 1124 8534
1397 312 8070
1199 730 -3319
1453 1699 2878
1334 86 -272
207 670 -5808
669 1618 -7268
648 286 1232
223 1035 9809
1237 1175 -2316
730 1520 9063
50 654 6274
1396 894 -1197
1966 1051 -4007
772 1220 1444
359 864 -5764
96 1985 -6316
1824 1647 -7815
564 1249 5679
576 1941 1861
1946 1224 4370
313 1690 8359
587 1673 -6865
904 1970 -7563
608 1475 7625
1083 296 7827
753 1804 2482
1730 672 5770
1380 720 1696
1382 796 -2362
1280 738 -7083
1375 1734 -3868
805 1191 -524
754 906 7981
34 129 9222
1736 692 7276
794 1142 -6983
1423 1249 -9944
1077 1110 -6065
1505 620 -1453
318 394 7202
1258 797 -1038
1740 1763 6980
1106 435 1184
172 1321 5392
717 230 -6839
1987 37 -1968
1 1083 8848
873 1440 -5146
1689 763 7096
337 1530 1963
1540 1391 -8542
202 242 4797
634 474 -1490
1155 49 -7340
998 1862 6395
1423 1432 -5199
923 642 -2962
575 1326 -4462
947 1207 6111
1723 248 -3514
1801 1154 5625
829 830 4051
647 882 6255
894 1979 -3795
1856 501 -8655
1285 1055 -9475
582 1410 3326
785 379 -8412
1415 379 7180
959 204 6622
1817 792 -4044
570 1098 -252
772 1459 -8701
1783 673 -6266
325 1750 8853
1343 1819 -43
1654 1324 -4549
423 242 8648
932 1126 3497
94 1228 -1392
1825 127 -1028
906 1368 -5244
66 1178 4629
1574 1489 9277
1240 1986 -9987
869 510 -5832
921 1089 -3397
1100 1381 5687
658 669 546
672 1861 997
1233 1442 8669
1817 1745 -9592
109 563 6680
1194 427 1156
305 964 -6764
462 1406 7083
1137 502 -9110
566 1826 8974
433 1306 6197
141 216 8999
1210 454 7701
636 750 -4069
404 149 3352
1177 386 1825
1216 1606 -624
448 450 -8152
1217 1405 -7974
1535 1755 3323
1438 892 -6791
500 198 3821
668 1817 1907
869 1156 7841
1928 1468 -3054
91 99 3220
1983 1710 4195
724 530 8397
1677 1198 -6084
504 1176 -3921
134 203 -6886
1914 951 -5812
1492 1648 4439
1339 1125 -2838
1992 1632 8848
614 221 6315
1980 656 5054
1752 652 -6955
1005 509 5959
1198 171 -467
557 1969 2156
896 1793 4511
1508 741 -3632
353 358 2866
1870 22 1574
335 136 3564
366 1445 945
1494 1277 -3130
562 338 684
1729 1326 5406
76 111 8764
1026 778 -9626
1762 646 -5409
1547 795 644
5 387 8113
466 1814 4506
1226 179 -7036
1111 85 -1919
906 301 -1705
972 206 -3193
1520 1235 9078
738 1696 -6625
377 1160 -3707
1298 1551 3279
1162 1508 7614
1274 867 3899
1406 1944 -2638
721 960 1123
126 226 2811
785 1165 -4908
684 451 -6389
949 1752 43
1610 1622 3493
701 1334 8643
1813 978 -365
1567 1786 -5126
485 1787 6567
190 1273 7786
1084 842 -747
31 571 -2612
1310 1410 5529
32 1564 54
1973 484 -7564
1752 815 -9941
1350 1455 5566
1799 1457 2773
1018 473 6464
310 572 9622
479 1303 1786
597 721 1626
228 1167 379
291 641 -6777
375 1383 2170
159 1252 -2396
1673 1325 -3186
1840 372 4991
1933 834 1783
1583 863 2636
439 448 240
403 1534 5812
283 1219 -176
1479 154 9232
561 129 5701
1717 412 -5839
1322 1830 -3934
1814 1861 4438
1132 192 7102
587 768 -9233
177 614 8256
238 612 3423
223 1904 -891
452 849 4944
492 1235 -2971
163 1458 3003
765 1049 -8271
1307 77 5388
1957 1346 9916
397 140 423
1069 119 1621
1979 1581 3270
1975 1542 981
585 437 7705
1122 1434 9209
1313 1242 421
1879 1080 7679
1258 555 -3129
328 1466 -4333
1285 386 421
605 864 -8530
1778 924 -3637
837 1120 -1178
1579 1794 5423
1224 740 -6217
1930 338 3963
1133 1290 -7958
1660 1191 6500
248 627 3854
1474 1817 6529
1030 1459 -4813
871 847 353
100 1517 33
426 128 1863
1727 1607 -8341
1581 474 -9837
1672 883 -8887
1339 1334 3023
1087 237 -9362
937 1055 -6569
370 1500 9235
1388 1327 -9625
796 1771 -1445
1212 1774 4594
1538 1253 -9067
515 689 1731
548 1136 8859
1325 695 5237
1703 1922 7901
436 1847 -4152
925 1761 4153
532 345 -272
506 1496 -5987
1778 892 9635
1125 1843 9761
1826 1871 -941
750 1048 189
1137 969 -5654
182 88 2767
1093 1914 734
474 1694 -6356
325 676 1108
854 766 5624
535 853 -2500
1437 1674 3102
605 1329 -8940
1821 329 -1640
1398 1589 -7263
947 76 -3474
1180 1549 -9551
357 381 8474
1546 523 5327
406 255 2930
1724 36 -4029
121 290 2554
1900 867 -8203
521 452 -5163
1236 1967 678
1240 1208 8717
272 968 -1427
1548 1662 -7054
1995 906 -4232
332 1792 3886
1638 785 2133
1496 1283 -441
1906 638 8567
613 408 5021
377 181 -112
1694 1561 -7647
1006 1830 2007
770 1080 8315
488 1186 -400
1619 378 -4960
418 942 5933
1732 1002 5453
351 893 141
1408 413 6480
535 1258 -4473
1014 1853 -9019
1036 120 1419
940 1197 -5179
1715 490 -2820
773 1725 -145
1697 1533 6272
913 1105 8221
1267 1815 7117
245 934 -785
94 1352 2150
1805 806 -1297
1002 1792 -6915
1719 1495 3481
752 1310 -4608
1143 209 737
148 1036 -5574
1695 547 6792
1818 21 -4081
1969 1435 -8930
894 66 836
1388 508 -8119
120 1414 -4862
1921 850 1403
351 1235 -4871
1239 1231 -558
470 393 4897
834 1673 456
1209 152 -9679
575 1964 7032
1746 357 -9730
1257 1220 6993
1878 486 -3660
94 1374 -8394
787 1772 -5978
810 1283 366
1378 576 -3326
1313 420 -5283
1607 1422 -4474
1771 702 137
782 743 279
1652 1373 -5551
1997 509 -8019
1807 1643 -8650
1473 717 -949
285 747 -6834
23 252 -5279
253 1625 -2991
1012 1075 6180
445 421 -4890
1440 149 -1567
847 1816 4320
1878 1110 -4317
323 1746 -7068
1601 550 6102
328 644 -3726
890 28 8463
1214 1913 7214
1822 1701 -2514
799 236 5118
1564 874 -4844
71 358 8029
807 1916 -6055
264 1739 9285
206 1115 -8861
128 1488 -7370
99 34 -2576
247 28 342
1007 258 3952
1741 517 -1693
1147 1806 6413
1894 852 -8475
1939 1431 -1514
109 1681 -5521
1973 394 -3315
475 1947 4413
1716 323 -9760
1017 621 3095
1994 1605 -352
672 135 -4692
611 1390 1950
290 1214 1391
31 1048 -3916
1583 949 7895
402 1737 3914
1067 1630 6077
1021 844 8133
840 1827 3718
1249 1584 3317
1600 904 3011
1487 60 -2707
1725 377 7067
1752 706 -7120
694 1790 -8576
